account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2017-07-04,1,actor dean cain battles deranged liberals to defend old glory,226,934,Actor Dean Cain BATTLES Deranged Liberals to Defend Old Glory https://t.co/f2UOeXJCB0 https://t.co/xrc94UMq0Z,2017-07-05 23:21,882741225371164672,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-13,1,godless libtards attack a photo of christians praying over president trump,305,957,Godless Libtards ATTACK a Photo of Christians Praying Over President Trump https://t.co/OsIN8FSxYT https://t.co/P8uaLxb3bt,2017-07-15 15:39,886248820560068609,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-26,1,ste lol former cia officer shreds pelosi even though he s a lifelong dem,779,2821,#ste LOL : Former CIA Officer SHREDS Pelosi Even Though He’s a Lifelong Dem! https://t.co/UouZsC5v0y https://t.co/YEUODn5cy7,2017-08-02 03:25,892587120774262784,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,jan report how badly could n korea damage the united states,2094,4063,#jan REPORT : How Badly Could N. Korea Damage the United States? https://t.co/TMMXleHgPi https://t.co/bnZjZrDVQc,2017-08-10 16:56,895690293193961478,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,rt 1424island waynedupreeshow classygal21 this guy has refused the presidents order to fire obama holdovers who in the hell does he thin,779,2821,RT 1424island: WayneDupreeShow classygal21 This guy has refused the presidents order to fire Obama holdovers!! Who in the hell does he thin…,2017-08-03 00:42,892908517547540482,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-04,1,trump supporters fire back at hypocrite pope,782,3640,Trump Supporters FIRE BACK at Hypocrite Pope https://t.co/MENxbhrQNj https://t.co/gPy7N3BW1N,2017-07-14 18:28,885928975998046208,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-10,1,famous singer protests trump by trashing american flag,196,1858,Famous Singer Protests Trump By Trashing American Flag https://t.co/uEedXgXToj https://t.co/0PsNcTOkML,2017-07-20 22:04,888157724407726080,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-26,1,jan breaking nyc mayor bill de blasio in middle of new corruption scandal,2094,4063,#jan BREAKING : NYC Mayor Bill De Blasio in Middle of New Corruption Scandal https://t.co/Zgww9W7lda https://t.co/aQNvyxi8DB,2017-08-06 08:56,894119933654831104,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,ste will trump pardon sheriff joe,779,2821,#ste Will Trump Pardon Sheriff Joe? https://t.co/imMo8qjwyC https://t.co/ocntTMyzuO,2017-08-01 01:40,892198263339728896,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,rt kassydillon i don t know what is funnier the fact that cnn thinks that is news or that cnn has a show called,779,2821,"RT KassyDillon: I don't know what is funnier: the fact that CNN thinks that is news, or that CNN has a show called… https://t.co/E0j8NaOEB9",2017-07-30 17:38,891714556669689856,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,jan new poll is proof of media s fake news agenda,2094,4063,#jan NEW POLL is Proof of Media’s FAKE NEWS Agenda https://t.co/3b56qa3rjt https://t.co/3jaN47rnxy,2017-07-26 21:26,890322383759953920,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-04,1,you re witnessing the collapse of cnn,782,3640,You’re Witnessing the Collapse of CNN https://t.co/IGFABnlzHn https://t.co/6oGxl6E9xA,2017-07-04 16:21,882273157075357696,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,mar imran awan scandal explodes this could be the undoing for the dnc,462,3002,#mar Imran Awan Scandal EXPLODES – THIS Could Be the Undoing for the DNC! https://t.co/NnyIetCY4y https://t.co/p3Bc6KrXTB,2017-07-27 09:43,890507938758103041,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-04,1,dem leader sarsour to muslim immigrants act to please allah allah only,782,3640,"Dem Leader Sarsour to Muslim Immigrants “Act to Please Allah, ALLAH ONLY” https://t.co/LFgOHuhEgn https://t.co/V3NTYa1PYW",2017-07-08 14:09,883689516099411969,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,after being polite day one merkel finally lashes out at trump,782,3640,"After Being Polite Day One, Merkel Finally LASHES OUT at Trump https://t.co/WrFofkcPwI https://t.co/s0Z02hC2et",2017-07-08 21:34,883801542985437185,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,gop traitor who blocked repeal exposed as a total hypocrite,782,3640,GOP Traitor Who BLOCKED Repeal EXPOSED as a TOTAL HYPOCRITE! https://t.co/Ey8PTqGuqA https://t.co/Ya2pFvVmKt,2017-07-19 00:13,887465349108707329,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,we now know what 3 topics trump and putin discussed on their first meeting,226,934,We Now Know What 3 Topics Trump and Putin Discussed on Their First Meeting https://t.co/BhtmnwMviC https://t.co/269sVawFPs,2017-07-08 13:54,883685757512298496,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-10,1,liar susan rice gives flimsy excuse to senate intelligence committee,470,1852,Liar Susan Rice Gives Flimsy Excuse to Senate Intelligence Committee https://t.co/xz8punTknF https://t.co/H02YineEVD,2017-07-22 09:41,888695458436177920,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-26,1,mar jeff flake a traitor with no substance,462,3002,#mar Jeff Flake – A Traitor with No Substance https://t.co/sB1zEy8Ug0 https://t.co/LC6xRz8pHf,2017-08-03 10:43,893059729454485508,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-26,1,just rt stockmonsterusa general john kelly served as an honored marine for most of his life he is exactly what the white house was missi,2094,4063,#just RT StockMonsterUSA: General John Kelly served as an honored Marine for most of his life! He is EXACTLY what the White House Was Missi…,2017-07-30 13:38,891654157479936000,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,mar senior congressional leaders are calling on wasserman schultz to step down,462,3002,#mar Senior Congressional Leaders are Calling on Wasserman Schultz to STEP DOWN! https://t.co/Wbrsyp4hi4 https://t.co/5IWq0MSZ7G,2017-08-01 23:43,892531187813634049,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-04,1,this nevertrump gop traitor wants to challenge trump in 2020,226,934,This #NeverTrump GOP Traitor Wants to Challenge Trump in 2020 https://t.co/AGzrLH06ah https://t.co/1IpKAgbmTf,2017-07-09 14:24,884055669464334339,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-04,1,coward john podesta attacks trump gets demolished by trump supporters,782,3640,"Coward John Podesta Attacks Trump, Gets DEMOLISHED by Trump Supporters https://t.co/ACm1LMTxWZ https://t.co/KkJCKOzGpR",2017-07-07 19:24,883406400763854848,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,rt pamamapa423 bobhabeck55 judgejeanine,779,2821,RT PamaMapa423: BobHabeck55 JudgeJeanine  https://t.co/8nqxZqtCeE,2017-08-01 20:09,892477428681101312,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-13,1,breaking bombshell video pastor exposes trump assassination plot,305,957,BREAKING BOMBSHELL VIDEO : Pastor Exposes Trump Assassination Plot https://t.co/xXk8aYwPfJ https://t.co/qEVYVUdlMW,2017-07-25 01:40,889661603863568391,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-26,1,ste video corey slams gop traitors not on board with trump agenda,779,2821,#ste VIDEO : Corey SLAMS GOP Traitors Not on Board with Trump Agenda https://t.co/RdNik5cZHW https://t.co/fXmRWLBl0W,2017-08-08 09:28,894852762172874752,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,jan rosie got in a feud with trump supporter scott baio and got owned,2094,4063,#jan Rosie Got in a Feud with Trump Supporter Scott Baio and GOT OWNED! https://t.co/mSr0ILC84r https://t.co/yrbktkwoBV,2017-08-15 16:52,897501200588849152,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-13,1,ice just upped the ante and illegals are terrified,305,957,ICE Just Upped the ANTE and Illegals are TERRIFIED! https://t.co/E43IbCTtl0 https://t.co/03pLs8b7mc,2017-07-23 18:37,889192781708750848,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-04,1,video did cnn commit a crime,226,934,VIDEO : Did CNN COMMIT A CRIME? https://t.co/xdjNhr4jce https://t.co/pVJKUPmRBv,2017-07-06 07:09,882858946750447616,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-04,1,breaking rand paul stands with trump,782,3640,BREAKING : Rand Paul STANDS WITH TRUMP https://t.co/PLv7PB9tgf https://t.co/mf6sS4Vnjd,2017-07-20 17:09,888083507095973889,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,illinois is on the brink of bankruptcy,226,934,Illinois is on the Brink of Bankruptcy https://t.co/5zCsXmTSji https://t.co/ZO3tdGGFv4,2017-07-07 23:45,883472126644244480,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-26,1,mar john mccain just made a big decision and it s bad news,462,3002,#mar John Mccain Just Made a Big Decision and It’s BAD NEWS https://t.co/icVtXmcx2u https://t.co/zbBu0vXHOg,2017-08-03 10:43,893059786949963776,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-10,1,hungary s pm just called out soros in a chilling warning to the eu,470,1852,Hungary’s PM Just Called Out Soros in a CHILLING Warning to the EU! https://t.co/Vx9WfHbUUP https://t.co/AjHNSXZqlc,2017-07-23 22:47,889255670863855616,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-10,1,backfire mad max attacks sean spicer on twitter and instantly regrets it,196,1858,BACKFIRE! Mad Max Attacks Sean Spicer on Twitter and INSTANTLY Regrets It! https://t.co/j8euupTKtM https://t.co/Mhudr1kNLP,2017-07-16 03:40,886430275684757505,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-10,1,traitor gop lawmaker wants ivanka jared and don jr out of the white house,196,1858,"TRAITOR GOP Lawmaker Wants Ivanka, Jared and Don Jr. OUT of the White House https://t.co/ZHEkZz1Alc https://t.co/sMzDWjI8wl",2017-07-15 06:40,886113163833376768,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-10,1,hilarious russia news network expertly trolls hillary,196,1858,HILARIOUS! Russia News Network EXPERTLY Trolls Hillary! https://t.co/pmmrUrYFCc https://t.co/4jDmvkWBDx,2017-07-23 18:42,889194007401832448,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-10,1,breaking court delivers bad news to charlie gard s family,196,1858,BREAKING : Court Delivers Bad News to Charlie Gard’s Family https://t.co/J0exwQPdFM https://t.co/vg4W7lud6E,2017-07-21 23:54,888547762366586880,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-26,1,ste traitor john mccain is still undermining trump s decisions,779,2821,#ste TRAITOR John McCain is STILL Undermining Trump’s Decisions https://t.co/lHI4UlPsee https://t.co/XsJMCpATaT,2017-08-04 13:55,893470449488801792,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
