account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2013-05-20,1,declassified cia docs say hitler was alive and well in argentina in the 1950s via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Declassified CIA Docs Say Hitler Was Alive and Well in Argentina in the 1950s https://t.co/ZrMSdf6xJR via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-09-09 13:48,906514636102623232,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,internationalqudsday2018 qudsday4return internationalqudsday2018 stop nakba70 europeanqudsplatform bds jerusalemisthecapitalo alqudscapitalofpalestinefpalestine greatreturnmarch jerusalemisthecapitalofpalestinewaragainstgaza condemnisrael savepalestine,9600,9290,#InternationalQudsDay2018   #QudsDay4Return#InternationalQudsDay2018   Stop#NAKBA70  #EuropeanQudsPlatform #BDS #JerusalemIstheCapitalo#AlQudsCapitalOfPalestinefPalestine  #GreatReturnMarch  #JerusalemIstheCapitalofPalestineWaragainstGaza#CondemnIsrael#savePalestine https://t.co/MdULLARKSN,2018-06-07 10:02,1004664924822335489,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,microsoft defies court order will not give emails to us government,2364,1160,"#Microsoft Defies Court Order, Will Not Give Emails to US Government http://t.co/xMBczaWmlt",2014-08-31 10:16,506022759403487232,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,un says canada in crisis over treatment of aboriginals,2364,1160,#UN Says #Canada In Crisis Over Treatment of #Aboriginals http://t.co/QnJySdSBeB,2014-05-14 10:50,466530955771928577,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,emails sent to jianghomeshi after alleged sex assaults reveal growing,2364,1160,Emails Sent to #JianGhomeshi after Alleged #Sex Assaults Reveal Growing https://t.co/Fxv6cB2z0v https://t.co/9Tt01efy3j,2016-02-08 07:33,696597621851430912,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,a truth mainstream media tries to hide al assad is popular and enjoys broad support via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,A truth mainstream media tries to hide; Al-Assad is popular and enjoys broad support https://t.co/Os3Dj7UPni via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-04-19 09:31,986900147744444416,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,rohignya muslim women s story of escaping from myanmar via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Rohignya Muslim women´s story of escaping from #Myanmar https://t.co/jXeaxzqFkT via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-08-30 16:51,902936825957842944,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,isis crucify eight anti assad fighters in syria,2364,1160,#ISIS Crucify Eight Anti-Assad Fighters in #Syria http://t.co/7J5lJj757J,2014-06-30 04:30,483467509811515392,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2016-12-18,1,the america must reconsider itself for the choice of trump it must be analyzed can t be neglected,4366,5278,"The America must reconsider itself for the choice of #Trump. It must be analyzed, can't be neglected!",2017-02-12 06:18,830662389079080960,Alone. Alone. Social Activist. Writer. Analyst. #Resistance #ImpeachTrump #Resist #Progressivism,"Houston, TX",dd57f496213c56fa72b22865e5613897b0d6a70d02153bf8211c93a332dc574a
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb saudi arabia blames america for the turmoil in egypt,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Saudi Arabia Blames America for the Turmoil in Egypt http://t.co/Ccwk1mxpXI,2013-08-21 14:42,370194087233589249,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-27,1,higher oil prices could threaten saudi vision 2030,10168,9708,Higher #Oil Prices Could Threaten #Saudi Vision 2030  https://t.co/m4bv90QaFc,2017-10-09 11:34,917352598637875200,Freelance Writer and Online Activist | Covering the latest from the Middle East and the U.S. | Freedom. Justice. Equality.,"New York, NY",Shammari_Tariq
2017-04-15,1,five new revelations in the russian uranium case russia uraniumone uraniumonescandal uraniumonedeal,9600,9290,Five New Revelations In The Russian Uranium Case. https://t.co/imIQVUbLgl #Russia #UraniumOne #UraniumOneScandal #UraniumOneDeal https://t.co/nU3mXqT1Wi,2017-11-21 12:54,932955271906852864,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb russia issues travel warning to its citizens about united states and extradition,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Russia Issues Travel Warning to Its Citizens About United States and Extradition http://t.co/uqDO9NZAk1,2013-09-03 12:15,374868203320512513,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-05-28,1,it is unworthy of the faithful to injure people s reputations and it is unworthy to curse any one and it is unworthy to abuse any one and it is unworthy of the faithful to talk arrogantly ahlulbayt,5017,5389,"""It is unworthy of the Faithful to injure people’s reputations; and it is unworthy to curse any one; and it is unworthy to abuse any one; and it is unworthy of the Faithful to talk arrogantly."" #AhlulBayt https://t.co/lsQbSVVJce",2017-11-22 18:17,933398927591821318,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,PalestinianRes
2017-11-30,1,iuvm_arabic iuvmpress news press article iuvm iuvmorg iuvmnews,2,32,@iuvm_arabic #IuvmPress #News #Press #Article #Iuvm #Iuvmorg #IuvmNews,2017-12-05 18:24,938111936608325632,love,United States,c9fd59ef90d82a1ef4f84c4336aab00439b0a18e729f2063ed67b2cf8b7924c4
2013-05-20,1,michael gove and the holocaust,2364,1160,Michael Gove and the #Holocaust http://t.co/gh2mVaWm5H,2014-09-11 07:07,509961441391022080,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,the unitedstates backyard and cuba,2364,1160,The #UnitedStates’ “Backyard” and #Cuba http://t.co/L9b091T7so,2014-09-13 16:58,510834973410988033,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,speakerboehner to barackobama there will be no unconditional republican surrender,2364,1160,@SpeakerBoehner to @BarackObama : There will be No Unconditional #Republican Surrender http://t.co/KNzhkzDJeV,2013-10-09 15:35,387964639130030080,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,exclusive syria scope why will syria return more beautiful than it was via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb syria4syrian,2364,1160,Exclusive Syria Scope:Why will Syria return more beautiful than it was? https://t.co/TFi8y4Jv3w via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb  #syria4syrian,2017-08-01 18:18,892449394531893249,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,scores of palestinians wounded in jerusalem in protest against israeli measures at alaqsa,2364,1160,Scores of #Palestinians wounded in #Jerusalem in protest against #Israeli measures at #AlAqsa https://t.co/66FlwLFsYr https://t.co/1mfqDjkx0A,2017-07-23 07:33,889025551574421504,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb wal mart asks workers to donate food to its needy employees maxkeiser,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Wal-Mart Asks Workers To Donate Food To Its Needy Employees: http://t.co/201cvJUCzh @maxkeiser,2013-11-19 17:46,402855302623535104,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,israel replaces the metal detectors with smart cameras in al aqsa entries via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,#Israel replaces the metal detectors with smart cameras in Al-Aqsa entries https://t.co/3fgNAAXmCf via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-07-26 09:37,890144102683115520,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,israeli falseflags and the attack on rev stephensizer,2364,1160,#Israeli #FalseFlags and the Attack on Rev. #StephenSizer http://t.co/aamMQg7Fst,2015-02-02 11:57,562218289527812096,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-04-28,1,marcharr19 docrock1007 shame on white supremacy whitesupremacy notoracism trumptreason trumpcolluded,816,1488,@MarcHarr19 @DocRock1007 Shame on White supremacy #WhiteSupremacy #NoToRacism #TrumpTreason #TrumpColluded,2018-07-04 12:13,1014482354977624065,Proudly followed by @funder and @ProudResister and @TheDemCoalition 👍💙🌊 #TheResistance #ImpeachTrump #FBR,"Houston, TX",69072545a9cc67894d5dd636770f4222e15cd29f5a3cb6053f98e214369b4f63
2013-05-20,1,us led airstrikes killed over 650 syrian children in 40 months via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,US-led airstrikes killed over 650 Syrian children in 40 months https://t.co/W07Av5UmG1 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-01-25 18:13,956590817753419776,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,poland believes a russian invasion is imminent video,2364,1160,#Poland Believes A #Russian Invasion Is Imminent +[Video] https://t.co/UW1akmRTbZ https://t.co/WGL6Jdd25h,2016-05-30 16:55,737326608894267393,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-07-19,1,love is the simplest thing we ll ever do as human beings yet she died defending it thank you heather hernamewasheatherheyer charlottesville stopracism stopfascism 4687ab9cb81194237c98b48ad8c9c77c4358cfc76d38a1a4977697d4c8eddfd4,2169,2965,"Love is the simplest thing we'll ever do as human beings, yet she died defending it. Thank you Heather.  #HerNameWasHeatherHeyer #Charlottesville #StopRacism #StopFascism  @4687ab9cb81194237c98b48ad8c9c77c4358cfc76d38a1a4977697d4c8eddfd4 https://t.co/luHZYMFEdq",2018-08-11 17:25,1028331663741407233,Free Speech,"California, USA",4687ab9cb81194237c98b48ad8c9c77c4358cfc76d38a1a4977697d4c8eddfd4
2017-04-15,1,bernie sanders tax cuts a generous reward for trump s wealthy contributors,9600,9290,"Bernie Sanders: Tax Cuts, A Generous Reward For Trump’s Wealthy Contributors https://t.co/ICqnBxtYaS",2017-12-16 13:45,942027936630263809,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,all but four nations are subject to nsa surveillance new snowden leak,2364,1160,All but Four Nations are Subject to #NSA Surveillance – New Snowden Leak http://t.co/KDkiWul0Rb,2014-07-01 04:58,483837114325270529,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,washington is escalating the orchestrated ukrainian crisis to war,2364,1160,Washington Is Escalating the Orchestrated Ukrainian “Crisis” to War http://t.co/Rhtd4l2Iec,2014-07-26 09:52,492970627460898816,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,trump travel ban backed by supreme court despite president s anti muslim remarks via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,"Trump travel ban backed by supreme court, despite president’s anti-Muslim remarks https://t.co/T20QngW0x1 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb",2018-06-27 12:25,1011948755380264960,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,here s what to know about the 2018 women s march trumpshutdown wsulive fridayfeeling uswnt thursdaythoughts nationalpopcornday,5839,5675,Here’s What To Know About The 2018 Women’s March https://t.co/I1pazm67GZ #TrumpShutdown #WSUlive #FridayFeeling #USWNT #ThursdayThoughts #NationalPopcornDay https://t.co/wXbgOXNjY9,2018-01-20 07:20,954614698611216385,RiseAgainstTheRight.,"California, USA",riseagainstr
2013-05-20,1,saudi arabia must face accountability,2364,1160,Saudi Arabia Must Face Accountability http://t.co/mI7nfzZDE5,2015-09-26 15:54,647801430376624128,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2016-10-10,1,american embassy relocation to al quds drives consequences more americanembassy relocation alquds consequences iuvmpress news press article iuvm iuvmorg iuvmnews nationalcookieday mondaymotivation mega man 11 bearsears house of cards,4147,5204,"American embassy relocation to Al-Quds: Drives, Consequences more:https://t.co/fxpQzQ4Av5 #AmericanEmbassy #relocation  #AlQuds: #Consequences #IuvmPress #News #Press #Article #Iuvm #Iuvmorg #IuvmNews #NationalCookieDay #MondayMotivation Mega Man 11 #BearsEars House of Cards https://t.co/IPiDar9ZcQ",2017-12-04 21:28,937795872309563392,فلسطين,Kingdom of Saudi Arabia,24f8dc71e3ee5d72d8e7946bb7096d92af64c347bbd424bf7c85ac916cf0b62a
2013-05-20,1,heads i win tails you lose the no win situation of the palestinians,2364,1160,"Heads I Win, Tails You Lose: The No-Win Situation of The Palestinians http://t.co/ttdzhx2DE2",2015-01-19 18:16,557240277430063104,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-05-06,1,rocketry force destroyed king faisal base in asir with a ballistic missile,450,337,ROCKETRY FORCE DESTROYED KING FAISAL BASE IN ASIR WITH A #BALLISTIC MISSILE https://t.co/j0QEtFLB35,2018-02-06 06:21,960760276130893824,Political Analyst,"New York, USA",cf35b18dbb39a8e6f6983bfae226a11c0c16ff0b2bdbd47b385e26da9497b990
2013-05-20,1,urgent message from legal centers of bahrain to the un secretary general,2364,1160,Urgent message from legal centers of #Bahrain to the UN Secretary General https://t.co/mRrKvowrsZ https://t.co/OI5jT7YaWJ,2017-01-18 03:03,821553662900260864,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,nishioxnard putin there is an active plot to eliminate donald trump and thereby his threat to the status quo,2364,1160,"@NishiOxnard Putin:there is an active plot to eliminate Donald Trump, and thereby his threat to the status quo https://t.co/YVEaqyUVG5",2016-06-30 23:10,748654893146210304,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
